lin_ima,can_id,can_nam,can_off,can_off_sta,can_off_dis,can_par_aff,can_inc_cha_ope_sea,can_cit,can_sta,can_zip,year
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0MS01092&tabIndex=1,H0MS01092,"BADDLEY, A.G.",H,MS,1,IND,CHALLENGER,HERNANDO,MS,38632,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4IL19073&tabIndex=1,H4IL19073,"BAGWELL, TIMOTHY CLARKE",H,IL,19,DEM,CHALLENGER,OLNEY,IL,62450,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0CO07075&tabIndex=1,H0CO07075,"BAILEY, BUCK",H,CO,7,LIB,CHALLENGER,AURORA,CO,80017,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0MO00399&tabIndex=1,S0MO00399,"BAILEY, CHARLIE L",S,MO,0,NNE,CHALLENGER,.,MO,,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MD05087&tabIndex=1,H8MD05087,"BAILEY, COLLINS",H,MD,5,REP,CHALLENGER,WALDORF,,,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0MS02058&tabIndex=1,H0MS02058,"BAILEY, GEORGE B JR",H,MS,2,REP,CHALLENGER,CLINTON,MS,39056,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0IL01152&tabIndex=1,H0IL01152,"BAILEY, HAROLD L.",H,IL,1,DEM,CHALLENGER,CHICAGO,IL,60629,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0TN04203&tabIndex=1,H0TN04203,"BAILEY, JACK",H,TN,4,REP,CHALLENGER,FRANKLIN,TN,37064,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0CO02134&tabIndex=1,H0CO02134,"BAILEY, STEPHEN",H,CO,2,REP,CHALLENGER,HIWOT,CO,80503,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0VA06028&tabIndex=1,H0VA06028,"BAIN, STUART MATTHEW",H,VA,6,LIB,CHALLENGER,LYNCHBURG,VA,24502,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0NJ07238&tabIndex=1,H0NJ07238,"BAKER, BRUCE EDWARD",H,NJ,7,REP,CHALLENGER,WESTFIELD,NJ,7090,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0CA13101&tabIndex=1,H0CA13101,"BAKER, FOREST",H,CA,13,REP,CHALLENGER,SAN JOSE,CA,95117,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0AR00077&tabIndex=1,S0AR00077,"BAKER, GILBERT",S,AR,0,REP,CHALLENGER,CONWAY,AR,72034,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0MO09143&tabIndex=1,H0MO09143,"BAKER, JAMES O",H,MO,9,REP,CHALLENGER,ST PETERS,MO,63376,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0MO01140&tabIndex=1,H0MO01140,"BAKER, MARTIN D",H,MO,1,REP,CHALLENGER,SIKESTON,MO,63801,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0AZ03412&tabIndex=1,H0AZ03412,"BAKER, SCOTT",H,AZ,3,REP,OPEN,PHOENIX,AZ,85022,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0TX08095&tabIndex=1,H0TX08095,"BAKER, SCOTT ALLEN",H,TX,8,REP,CHALLENGER,WILLIS,TX,77378,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0WA00399&tabIndex=1,S0WA00399,"BAKER, WILL",S,WA,0,REF,CHALLENGER,TACOMA,WA,98401,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8KS03056&tabIndex=1,H8KS03056,"BALAM, JOEL",H,KS,3,IND,OPEN,OVERLAND PARK,KS,66204,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8FL13128&tabIndex=1,H8FL13128,"BALDAUF, DON",H,FL,13,REP,CHALLENGER,BRADENTON,FL,34210,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8WI00018&tabIndex=1,H8WI00018,"BALDWIN, TAMMY",H,WI,2,DEM,INCUMBENT,MADISON,WI,53701,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0GA07109&tabIndex=1,H0GA07109,"BALFOUR, DONALD KENNETH II",H,GA,7,REP,OPEN,SNELLVILLE,GA,30078,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0NY19121&tabIndex=1,H0NY19121,"BALL, GREGORY R",H,NY,19,REP,CHALLENGER,PATTERSON,NY,12563,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0VA01151&tabIndex=1,H0VA01151,"BALL, KRYSTAL MARIE",H,VA,1,DEM,CHALLENGER,FREDERICKSBURG,VA,22401,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0FL18165&tabIndex=1,H0FL18165,"BANCIELLA, ROLANDO A",H,FL,18,DEM,CHALLENGER,MIAMI,FL,33186,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0PA00467&tabIndex=1,S0PA00467,"BANKS, J E WENDELL KENNEDY",S,PA,0,REP,CHALLENGER,YORK,PA,17403,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0TX09135&tabIndex=1,H0TX09135,"BANNEN, DAVID JOHN",H,TX,9,REP,CHALLENGER,HOUSTON,TX,77064,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0AL02103&tabIndex=1,H0AL02103,"BARBER, RICK JOE",H,AL,2,REP,CHALLENGER,MONTGOMERY,AL,36117,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0NM01163&tabIndex=1,H0NM01163,"BARELA, JON",H,NM,1,REP,CHALLENGER,ALBUQUERQUE,NM,87199,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0CA15189&tabIndex=1,H0CA15189,"BARICH, DON",H,CA,15,REP,CHALLENGER,SAN JOSE,CA,95129,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0WV03136&tabIndex=1,H0WV03136,"BARILLA, BRUCE",H,WV,3,DEM,CHALLENGER,BLUEFILED,WV,24701,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0KS01107&tabIndex=1,H0KS01107,"BARKER, TIMOTHY CLARK",H,KS,1,REP,OPEN,Pratt,KS,67124,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0TN03429&tabIndex=1,H0TN03429,"BARKMAN , DON",H,TN,3,IND,OPEN,OAK RIDGE,TN,37830,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2PA11098&tabIndex=1,H2PA11098,"BARLETTA, LOU",H,PA,11,REP,CHALLENGER,HAZLETON,PA,18201,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0KY06120&tabIndex=1,H0KY06120,"BARNES, PERRY WILSON",H,KY,6,REP,CHALLENGER,NICHOLASVILLE,KY,40340,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0AL00164&tabIndex=1,S0AL00164,"BARNES, WILLIAM G.",S,AL,0,DEM,CHALLENGER,BIRMINGHAM,AL,35215,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0KS01131&tabIndex=1,H0KS01131,"BARNETT, JAMES A",H,KS,1,REP,OPEN,EMPORIA,KS,66801,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0VA10137&tabIndex=1,H0VA10137,"BARNETT, JEFFERY ROBERT",H,VA,10,DEM,CHALLENGER,MCLEAN,VA,22101,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0KY06104&tabIndex=1,H0KY06104,"BARR, GARLAND ''ANDY''",H,KY,6,REP,CHALLENGER,LEXINGTON,KY,40588,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0TX13061&tabIndex=1,H0TX13061,"BARRETT, MICHAEL SANFORD",H,TX,13,CST,CHALLENGER,NOCONA,TX,76255,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0MA03038&tabIndex=1,H0MA03038,"BARRON, PATRICK",H,MA,3,UNK,CHALLENGER,SHREWSBURY,MA,1545,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4GA12010&tabIndex=1,H4GA12010,"BARROW, JOHN J.",H,GA,12,DEM,INCUMBENT,Savannah,GA,31412,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0TN06307&tabIndex=1,H0TN06307,"BARRY , HENRY CLAY",H,TN,6,DEM,OPEN,LEBANON,TN,37087,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0TX13087&tabIndex=1,H0TX13087,"BARTLAM, FREDERICK",H,TX,13,LIB,CHALLENGER,AMARILLO,TX,79107,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2MD06054&tabIndex=1,H2MD06054,"BARTLETT, ROSCOE G. JR.",H,MD,6,REP,INCUMBENT,MIDDLETOWN,MD,21769,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0OH07096&tabIndex=1,H0OH07096,"BARTON, JAMES JOHN",H,OH,7,DEM,CHALLENGER,PICKERINGTON,OH,43147,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4TX06117&tabIndex=1,H4TX06117,"BARTON, JOE LINUS",H,TX,6,REP,INCUMBENT,Ennis,TX,75119,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0CO01102&tabIndex=1,H0CO01102,"BARTON, STEVEN DR",H,CO,1,REP,CHALLENGER,PENROSE,CO,81240,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0MD03154&tabIndex=1,H0MD03154,"BARTOSZ, GREGORY ADAM",H,MD,3,REP,CHALLENGER,BALTIMORE,MD,21236,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0NH02017&tabIndex=1,H0NH02017,"BASS, CHARLES F.",H,NH,2,REP,OPEN,PETERBOROUGH,NH,3458,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0CA33117&tabIndex=1,H0CA33117,"BASS, KAREN",H,CA,33,DEM,OPEN,LOS ANGELES,CA,90017,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0FL17050&tabIndex=1,H0FL17050,"BASTIEN, MARLEINE M",H,FL,17,DEM,OPEN,MIAMI,FL,33238,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0IA03170&tabIndex=1,H0IA03170,"BATCHER, SCOTT GERALD",H,IA,3,REP,CHALLENGER,WEST DES MOINES,IA,50265,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NJ12074&tabIndex=1,H8NJ12074,"BATEMAN, ALAN R",H,NJ,4,REP,CHALLENGER,HOLMPEL,NJ,7733,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0IN00111&tabIndex=1,S0IN00111,"BATES, DON JR",S,IN,0,REP,OPEN,ANDERSON,IN,460151026,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0VA07075&tabIndex=1,H0VA07075,"BAYNE, FLOYD",H,VA,7,OTH,CHALLENGER,MIDLOTHIAN,VA,23113,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0CA11329&tabIndex=1,H0CA11329,"BEADLES, ROBERT",H,CA,11,REP,CHALLENGER,LODI,CA,95240,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0SC02046&tabIndex=1,H0SC02046,"BEAMAN, MARC ALAN",H,SC,2,CON,CHALLENGER,BLUFFTON,SC,29910,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0FL00437&tabIndex=1,S0FL00437,"BEAN, BOBBIE",S,FL,0,IND,OPEN,SEBRING,FL,33875,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2IL08088&tabIndex=1,H2IL08088,"BEAN, MELISSA LUBURICH",H,IL,8,DEM,INCUMBENT,Barrington,IL,60010,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0NV03074&tabIndex=1,H0NV03074,"BEARD, JOHN MARTIN",H,NV,3,DEM,CHALLENGER,N LAS VEGAS,NV,89030,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0IL00410&tabIndex=1,S0IL00410,"BEARD, PATRICIA ELAINE",S,IL,0,REP,OPEN,GLEN ELLYN,IL,60137,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NH01111&tabIndex=1,H8NH01111,"BEARSE, PETER JAMES",H,NH,1,REP,CHALLENGER,DANVILLE,NH,3819,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0AZ01267&tabIndex=1,H0AZ01267,"BEAUCHAMP, BRADLEY DON",H,AZ,1,REP,CHALLENGER,GLOBE ,AZ,85502,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0VT00106&tabIndex=1,H0VT00106,"BEAUDRY, PAUL",H,VT,0,REP,CHALLENGER,SWANTON,VT,5488,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0FL07077&tabIndex=1,H0FL07077,"BEAVEN, HEATHER MAURINE",H,FL,7,DEM,CHALLENGER,PALM COAST,FL,32137,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0MI10220&tabIndex=1,H0MI10220,"BEAVERS, CLAUDE",H,MI,10,LIB,CHALLENGER,EASTPOINTE,MI,48021,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2CA30143&tabIndex=1,H2CA30143,"BECERRA, XAVIER",H,CA,31,DEM,INCUMBENT,LOS ANGELES,CA,90026,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0MO00241&tabIndex=1,S0MO00241,"BECK, JERRY GARTH",S,MO,0,CST,OPEN,LA MONTE,MO,65327,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0NY04099&tabIndex=1,H0NY04099,"BECKER, FRANCIS X JR",H,NY,4,REP,CHALLENGER,LYNBROOK,NY,11563,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0WV00207&tabIndex=1,S0WV00207,"BECKER, JEFF",S,WV,0,CON,OPEN,INWOOD,WV,25428,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S4GA11186&tabIndex=1,S4GA11186,"BECKWORTH, RAY",S,GA,0,UNK,CHALLENGER,ELLABELL,GA,31308,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0IL05245&tabIndex=1,H0IL05245,"BEDELL, GREGORY A",H,IL,5,REP,OPEN,CHICAGO,IL,60657,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0CO03074&tabIndex=1,H0CO03074,"BEESON, MARTIN C",H,CO,3,REP,CHALLENGER,RIFLE,CO,81650,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0IN00103&tabIndex=1,S0IN00103,"BEHNEY, RICHARD J",S,IN,0,REP,OPEN,FISHERS,IN,46037,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8OR04134&tabIndex=1,H8OR04134,"BEILSTEIN, MICHAEL ALLAN",H,OR,4,OTH,CHALLENGER,CORVALLIS ,OR,97330,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0NC00160&tabIndex=1,S0NC00160,"BEITLER, MICHAEL DR",S,NC,0,LIB,CHALLENGER,GREENSBORO,NC,27438,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0AL02111&tabIndex=1,H0AL02111,"BELL, STEPHANIE WOLFE",H,AL,2,REP,CHALLENGER,MONTGOMERY,AL,36106,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0MO00282&tabIndex=1,S0MO00282,"BELLER, RONALD",S,MO,0,REP,OPEN,KAISER,MO,65047,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0KS00133&tabIndex=1,S0KS00133,"BELLIS, JOSEPH K III",S,KS,0,REF,OPEN,OVERLAND PARK,KS,66212,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0NH00284&tabIndex=1,S0NH00284,"BELOIN , GERARD",S,NH,0,REP,OPEN,NEW BOSTON,NH,3070,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0NJ03161&tabIndex=1,H0NJ03161,"BENDAR, BARRY D",H,NJ,3,DEM,CHALLENGER,FORKED RIVER,NJ,8731,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0IL03075&tabIndex=1,H0IL03075,"BENDAS, MICHAEL A",H,IL,3,REP,CHALLENGER,CHICAGO,IL,60609,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0NH00243&tabIndex=1,S0NH00243,"BENDER, JAMES C",S,NH,0,REP,OPEN,HOLLIS,NH,30491107,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0MI01088&tabIndex=1,H0MI01088,"BENISHEK, DANIEL J",H,MI,1,REP,OPEN,CRYSTAL FALLS,MI,49920,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0CO00211&tabIndex=1,S0CO00211,"BENNET, MICHAEL F",S,CO,0,DEM,INCUMBENT,DENVER,CO,80206,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S2UT00104&tabIndex=1,S2UT00104,"BENNETT, ROBERT F",S,UT,0,REP,INCUMBENT,SALT LAKE CITY,UT,84101,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0CA30089&tabIndex=1,H0CA30089,"BENNING, DAVID",H,CA,30,REP,CHALLENGER,WOODLAND HILLS,CA,913671075,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0CA52018&tabIndex=1,H0CA52018,"BENOIT, MICHAEL",H,CA,52,LIB,CHALLENGER,SANTEE,CA,92071,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0PA15119&tabIndex=1,H0PA15119,"BENOL, MATHEW MARK",H,PA,15,REP,CHALLENGER,PALMER,PA,18045,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0MD05134&tabIndex=1,H0MD05134,"BENT, SYLVANUS G.",H,MD,5,DEM,CHALLENGER,ACCOKEEK,MD,20607,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0GA09113&tabIndex=1,H0GA09113,"BENTON, CLYDE DANIEL",H,GA,9,REP,OPEN,GAINESVILLE,GA,30501,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0WA00282&tabIndex=1,S0WA00282,"BENTON, DON",S,WA,0,REP,CHALLENGER,VANCOUVER,WA,98668,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0CA03078&tabIndex=1,H0CA03078,"BERA, AMERISH",H,CA,3,DEM,CHALLENGER,ELK GROVE,CA,95758,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6WA07391&tabIndex=1,H6WA07391,"BEREN, STEVE",H,WA,7,REP,CHALLENGER,SEATTLE,WA,98101,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6CA08173&tabIndex=1,H6CA08173,"BERG, PHILIP ZIMT",H,CA,8,LIB,CHALLENGER,SAN FRANCISCO,CA,94114,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0ND00135&tabIndex=1,H0ND00135,"BERG, RICHARD A",H,ND,0,REP,CHALLENGER,FARGO,ND,58106,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0TN09061&tabIndex=1,H0TN09061,"BERGMANN, CHARLOTTE",H,TN,9,REP,CHALLENGER,MEMPHIS,TN,38125,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0ID00123&tabIndex=1,S0ID00123,"BERGQUIST, RANDY LYNN",S,ID,0,CON,CHALLENGER,WEISER,ID,83672,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8AZ06038&tabIndex=1,H8AZ06038,"BERGREN, SCOTT",H,AZ,6,REP,CHALLENGER,CHANDLER,AZ,85225,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NV01071&tabIndex=1,H8NV01071,"BERKLEY, SHELLEY",H,NV,1,DEM,INCUMBENT,LAS VEGAS,NV,89121,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2CA26026&tabIndex=1,H2CA26026,"BERMAN, HOWARD L.",H,CA,28,DEM,INCUMBENT,Van Nuys,CA,91411,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NY05099&tabIndex=1,H8NY05099,"BERNEY, ELIZABETH",H,NY,5,REP,CHALLENGER,GREAT NECK,NY,11021,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0CT05119&tabIndex=1,H0CT05119,"BERNIER, JUSTIN",H,CT,5,REP,CHALLENGER,PLAINVILLE,CT,6062,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0IN08171&tabIndex=1,H0IN08171,"BERNITT, BUD",H,IN,8,REP,OPEN,ELLETTSVILLE,IN,47429,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2OH01020&tabIndex=1,H2OH01020,"BERNS, JIM",H,OH,1,LIB,CHALLENGER,CINCINNATI,OH,45224,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0NV00385&tabIndex=1,S0NV00385,"BERNSTEIN, GARY ALAN",S,NV,0,REP,CHALLENGER,LAS VEGAS,NV,89147,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0NY01145&tabIndex=1,H0NY01145,"BERNTSEN, GARY",H,NY,1,REP,CHALLENGER,SMITHTOWN,NY,11787,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0NY00576&tabIndex=1,S0NY00576,"BERNTSEN, GARY",S,NY,0,REP,CHALLENGER,SMITHTOWN,NY,11787,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0VA08131&tabIndex=1,H0VA08131,"BERRY, MATTHEW B.",H,VA,8,REP,CHALLENGER,ARLINGTON,VA,22207,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0TX05091&tabIndex=1,H0TX05091,"BERRY, TOM",H,TX,5,DEM,CHALLENGER,DALLAS,TX,75128,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0FL02177&tabIndex=1,H0FL02177,"BERRYHILL, DIANNE JORDEN",H,FL,2,NPA,CHALLENGER,TALLAHASSEE,FL,32308,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0CA18050&tabIndex=1,H0CA18050,"BERRYHILL, MICHAEL CLARE SR",H,CA,18,REP,CHALLENGER,CERES,CA,95307,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0NY25052&tabIndex=1,H0NY25052,"BERTAN, PAUL BEERS",H,NY,25,REP,CHALLENGER,SYRACUSE,NY,13209,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0IA03154&tabIndex=1,H0IA03154,"BERTROCHE, J PATRICK",H,IA,3,REP,CHALLENGER,CLIVE,IA,50325,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0TX16064&tabIndex=1,H0TX16064,"BESCO, TIMOTHY ANDREW",H,TX,16,REP,CHALLENGER,EL PASO,TX,79912,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0NV02167&tabIndex=1,H0NV02167,"BEST, RUSSELL",H,NV,2,IAP,CHALLENGER,STAGE COACH,NV,89429,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0NH01209&tabIndex=1,H0NH01209,"BESTANI, ROBERT MARTIN",H,NH,1,REP,CHALLENGER,NEWMARKET,NH,3857,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0IL08082&tabIndex=1,H0IL08082,"BEVERIDGE, DIRK",H,IL,8,REP,CHALLENGER,BARRINGTON,IL,60010,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0NJ02114&tabIndex=1,H0NJ02114,"BIAMONTE, LINDA",H,NJ,2,REP,CHALLENGER,EGG HARBOR TWP,NJ,8234,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0CT02181&tabIndex=1,H0CT02181,"BIANCHI, MURIEL P.",H,CT,2,W,CHALLENGER,LEBANON,CT,6249,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0WV03102&tabIndex=1,H0WV03102,"BIAS, LEE ALLEN",H,WV,3,REP,CHALLENGER,BARBOURSVILLE,WV,25504,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0MA04127&tabIndex=1,H0MA04127,"BIELAT, SEAN D",H,MA,4,REP,CHALLENGER,BROOKLINE,MA,2446,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0FL08190&tabIndex=1,H0FL08190,"BIELING, ROSS PARKER",H,FL,8,REP,CHALLENGER,WINTER PARK,FL,32789,2010
