lin_ima,can_id,can_nam,can_off,can_off_sta,can_off_dis,can_par_aff,can_inc_cha_ope_sea,can_cit,can_sta,can_zip,year
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0OH01065&tabIndex=1,H0OH01065,"STEVENSON, RICHARD L",H,OH,1,UNK,CHALLENGER,CINCINNATI,OH,45204,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8IL10107&tabIndex=1,H8IL10107,"STEVO, ALLAN",H,IL,10,IND,CHALLENGER,HIGHWOOD,IL,60040,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8LA00082&tabIndex=1,S8LA00082,"STEWART, ROBERT JULIUS",S,LA,0,IND,CHALLENGER,NEW ORLEANS,LA,70117,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8OH15076&tabIndex=1,H8OH15076,"STIVERS, STEVE",H,OH,15,REP,OPEN,COLUMBUS,OH,43201,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6OH06137&tabIndex=1,H6OH06137,"STOBBS, RICHARD D.",H,OH,6,REP,CHALLENGER,MARTINS FERRY,OH,43935,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6IN07345&tabIndex=1,H6IN07345,"STOCKETT, JOSEPH CHARLES (HIPPIE JOE)",H,IN,7,DEM,CHALLENGER,INDIANAPOLIS,IN,46201,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NE03053&tabIndex=1,H8NE03053,"STODDARD, JAY C",H,NE,3,DEM,CHALLENGER,GRAND ISLAND,NE,68803,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA41154&tabIndex=1,H8CA41154,"STONE, ERIC",H,CA,41,REP,CHALLENGER,CEDARPINES PARK,CA,92322,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8GA12011&tabIndex=1,H8GA12011,"STONE, JOHN ERWIN II",H,GA,12,REP,CHALLENGER,AUGUSTA,GA,30909,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8KY04102&tabIndex=1,H8KY04102,"STONE, WARREN O",H,KY,4,REP,CHALLENGER,INDEPENDENCE,KY,41051,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6TX29049&tabIndex=1,H6TX29049,"STORY, LESLIE ERIC",H,TX,29,REP,CHALLENGER,HUMBLE,TX,77396,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NY13127&tabIndex=1,H8NY13127,"STRANIERE, ROBERT A",H,NY,13,REP,OPEN,NEW YORK,NY,10022,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NJ08056&tabIndex=1,H8NJ08056,"STRATEN, ROLAND",H,NJ,8,REP,CHALLENGER,MONTCLAIR,NJ,7042,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NC09081&tabIndex=1,H8NC09081,"STRATTON, JACK",H,NC,9,REP,CHALLENGER,GASTONIA,NC,28052,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8ME01161&tabIndex=1,H8ME01161,"STRIMLING, ETHAN K",H,ME,1,DEM,OPEN,PORTLAND,ME,4102,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8TX00269&tabIndex=1,S8TX00269,"STRIPLING, RANDOLPH B RANDY",S,TX,0,IND,CHALLENGER,AUSTIN,TX,78729,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8PA05113&tabIndex=1,H8PA05113,"STROEHMANN, JEFFREY JOSH",H,PA,5,REP,OPEN,LINDEN,PA,17744,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6TX21178&tabIndex=1,H6TX21178,"STROHM, JAMES ARTHUR",H,TX,21,LIB,CHALLENGER,AUSTIN,TX,78726,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8TX11084&tabIndex=1,H8TX11084,"STROHM, JOHN R.",H,TX,11,LIB,CHALLENGER,AUSTIN,TX,78758,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6TN04176&tabIndex=1,H6TN04176,"STRONG, DON",H,TN,4,REP,CHALLENGER,CROSSVILLE,TN,38555,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8PA05105&tabIndex=1,H8PA05105,"STROUP, JOHN REA",H,PA,5,REP,OPEN,CLARION,PA,16214,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6FL08163&tabIndex=1,H6FL08163,"STUART, CHARLES",H,FL,8,DEM,CHALLENGER,ORLANDO,FL,32812,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8KY00183&tabIndex=1,S8KY00183,"STUMBO, GREG",S,KY,0,DEM,CHALLENGER,LEXINGTON,KY,40583,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2MI01068&tabIndex=1,H2MI01068,"STUPAK, BART",H,MI,1,DEM,INCUMBENT,MENOMINEE,MI,49858,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8TX25100&tabIndex=1,H8TX25100,"STUTSMAN, JIM",H,TX,25,LIB,CHALLENGER,AUSTIN,TX,78749,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6MI08239&tabIndex=1,H6MI08239,"STUTTMAN, AARON",H,MI,8,GRE,CHALLENGER,LANSING,MI,48910,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8ID00183&tabIndex=1,S8ID00183,"STYLES, HAL JAMES, JR.",S,ID,0,REP,OPEN,DESERT HOT SPRINGS,CA,92240,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80003551&tabIndex=1,P80003551,"SUGERMAN, MICHAEL",P,US,0,IND,OPEN,SAN FRANCISCO,CA,94112,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8AR02118&tabIndex=1,H8AR02118,"SUITS, DANIAL",H,AR,2,OTH,CHALLENGER,BRYANT,AR,72022,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8IN07283&tabIndex=1,H8IN07283,"SUITS, DELBERT",H,IN,7,REP,CHALLENGER,INDIANAPOLIS,IN,46201,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NY08069&tabIndex=1,H8NY08069,"SULLIVAN, ADAM ANTHONY",H,NY,8,DEM,CHALLENGER,NEW YORK,NY,10019,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2OK01093&tabIndex=1,H2OK01093,"SULLIVAN, JOHN",H,OK,1,REP,INCUMBENT,Tulsa,OK,47105,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NY21229&tabIndex=1,H8NY21229,"SULLIVAN, JOSEPH P",H,NY,21,DEM,OPEN,ALBANY,NY,12208,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CT02069&tabIndex=1,H8CT02069,"SULLIVAN, SEAN PATRICK",H,CT,2,REP,CHALLENGER,GALES FERRY,CT,6335,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4ME01111&tabIndex=1,H4ME01111,"SUMMERS, CHARLES E JR",H,ME,1,REP,OPEN,SCARBOROUGH,ME,4074,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8IL16070&tabIndex=1,H8IL16070,"SUMMERS, SCOTT",H,IL,16,GRE,CHALLENGER,HARVARD,IL,60033,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0NH00201&tabIndex=1,S0NH00201,"SUNUNU, JOHN E",S,NH,0,REP,INCUMBENT,WATERVILLE VALLEY,NH,3215,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6OH13133&tabIndex=1,H6OH13133,"SUTTON, BETTY S MS.",H,OH,13,DEM,INCUMBENT,Copley,OH,44321,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0AL00149&tabIndex=1,S0AL00149,"SWANSON, JOHNNY III",S,AL,0,DEM,CHALLENGER,BIRMINGHAM,AL,35202,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0OR03091&tabIndex=1,H0OR03091,"SWEENEY, JOHN",H,OR,3,DEM,CHALLENGER,PORTLAND,OR,97206,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4AZ02010&tabIndex=1,H4AZ02010,"SWEENEY, JOSEPH D",H,AZ,7,REP,CHALLENGER,TUCSON,AZ,85705,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NY25071&tabIndex=1,H8NY25071,"SWEETLAND, DALE A",H,NY,25,REP,OPEN,FABIUS,NY,13063,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8NH00139&tabIndex=1,S8NH00139,"SWETT, KATRINA",S,NH,0,DEM,CHALLENGER,BOW,NH,3304,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8PA10139&tabIndex=1,H8PA10139,"SWIDERSKI, PAUL R",H,PA,10,REP,CHALLENGER,HARDING,PA,18643,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80004872&tabIndex=1,P80004872,"SWIFT, KAT",P,US,0,GRE,OPEN,SAN ANTONIO,TX,78201,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CO01089&tabIndex=1,H8CO01089,"SWING, GARY",H,CO,1,IND,CHALLENGER,DENVER,CO,80222,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8ID00126&tabIndex=1,S8ID00126,"SYME, SCOTT ALAN",S,ID,0,REP,OPEN,WILDER,ID,83676,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80003684&tabIndex=1,P80003684,"SYMONDS, CHARLES JOSEPH LEO III",P,US,0,UNK,OPEN,WHITTIER,CA,90604,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80004385&tabIndex=1,P80004385,"SZYNALSKI, EDWARD ANTHONY",P,US,0,IND,OPEN,MINONK,IL,61760,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NJ10128&tabIndex=1,H8NJ10128,"TABER, MICHAEL",H,NJ,10,SWP,CHALLENGER,NEWARK,NJ,7105,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8OR01197&tabIndex=1,H8OR01197,"TABOR, H. JOE",H,OR,1,LIB,CHALLENGER,PORTLAND,OR,97205,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8FL00034&tabIndex=1,H8FL00034,"TADDEO, ANNETTE",H,FL,18,DEM,CHALLENGER,Miami,FL,33143,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6TX22200&tabIndex=1,H6TX22200,"TALTON, ROBERT EDWIN",H,TX,22,REP,CHALLENGER,PASADENA,TX,77504,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80003429&tabIndex=1,P80003429,"TANCREDO, THOMAS GERALD",P,US,0,REP,OPEN,LITTLETON,CO,80123,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8TN08033&tabIndex=1,H8TN08033,"TANNER, JOHN S.",H,TN,8,DEM,INCUMBENT,Union City,TN,38261,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6NJ06211&tabIndex=1,H6NJ06211,"TARBOUS, HERBERT L.",H,NJ,6,IND,CHALLENGER,PISCATAWAY,NJ,8854,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8HI01168&tabIndex=1,H8HI01168,"TATAII, STEVE",H,HI,1,REP,CHALLENGER,HONOLULU,HI,96828,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MI11247&tabIndex=1,H8MI11247,"TATAR, JOHN J",H,MI,11,LIB,CHALLENGER,LAVONIA,MI,48154,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6CA10088&tabIndex=1,H6CA10088,"TAUSCHER, ELLEN O.",H,CA,10,DEM,INCUMBENT,Washington,DC,20515,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8VA07052&tabIndex=1,H8VA07052,"TAYLOR, BRIAN",H,VA,7,DEM,CHALLENGER,RICHMOND,VA,23227,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MS05047&tabIndex=1,H8MS05047,"TAYLOR, GENE MR.",H,MS,4,DEM,INCUMBENT,Bay St. Louis,MS,39520,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NC09073&tabIndex=1,H8NC09073,"TAYLOR, HARRY A",H,NC,9,DEM,CHALLENGER,CHARLOTTE,NC,28211,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA17089&tabIndex=1,H8CA17089,"TAYLOR, JEFF",H,CA,17,REP,CHALLENGER,SALINAS,CA,93908,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8TX18154&tabIndex=1,H8TX18154,"TAYLOR, MIKE",H,TX,18,LIB,CHALLENGER,HOUSTON,TX,77055,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80002819&tabIndex=1,P80002819,"TAYLOR, NANCI JEAN",P,US,0,IND,OPEN,JACKSONVILLE,FL,32217,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NM02032&tabIndex=1,H8NM02032,"TEAGUE, HARRY",H,NM,2,DEM,OPEN,HOBBS,NM,88240,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8IA02050&tabIndex=1,H8IA02050,"TEAHEN, PETER R",H,IA,2,REP,CHALLENGER,CEDAR RAPIDS,IA,52402,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NJ11100&tabIndex=1,H8NJ11100,"TEDHOLM, CHANDLER CHARLES",H,NJ,11,IND,CHALLENGER,ROCKAWAY,NJ,7866,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6CA24279&tabIndex=1,H6CA24279,"TENENBAUM, MICHAEL",H,CA,24,REP,CHALLENGER,Thousand Oaks,CA,91362,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MP00017&tabIndex=1,H8MP00017,"TENORIO, PEDRO AGULTO",H,MP,0,REP,OPEN,SAIPAN,MP,96950,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA04145&tabIndex=1,H8CA04145,"TERBOLIZARD, THEODORE TERBO",H,CA,4,REP,OPEN,CEDAR RIDGE,CA,95924,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MO04063&tabIndex=1,H8MO04063,"TERRAZAS, JOSEPH",H,MO,4,REP,CHALLENGER,SEDALIA,MO,65301,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NE02139&tabIndex=1,H8NE02139,"TERRY, LEE",H,NE,2,REP,INCUMBENT,Omaha,NE,68130,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0IN09039&tabIndex=1,H0IN09039,"TERRY, LENDALL B",H,IN,9,DEM,CHALLENGER,VERSAILLES,IN,47402,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA53043&tabIndex=1,H8CA53043,"TEYSSIER, EDWARD",H,CA,53,LIB,CHALLENGER,SAN DIEGO,CA,92121,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8WI02121&tabIndex=1,H8WI02121,"THERON, DANIEL PETER",H,WI,2,REP,CHALLENGER,MADISON,WI,53713,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NJ01218&tabIndex=1,H8NJ01218,"THIEKE, MATTHEW",H,NJ,1,IND,CHALLENGER,MAPLE SHADE,NJ,8052,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80005465&tabIndex=1,P80005465,"THIEL, TIMOTHY CHRISTOPHER",P,US,0,OTH,OPEN,SHEBOYGAN,WI,53081,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8KY03153&tabIndex=1,H8KY03153,"THIENEMAN, CHRIS A",H,KY,3,REP,CHALLENGER,LOUISVILLE,KY,40258,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MD08206&tabIndex=1,H8MD08206,"THOMAS, IAN",H,MD,8,LIB,CHALLENGER,ESSEX,MD,21221,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80004245&tabIndex=1,P80004245,"THOMAS, JEFFREY C MD",P,US,0,DEM,OPEN,JAMESVILLE,WI,53548,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2GA05075&tabIndex=1,H2GA05075,"THOMAS, MABLE ABLE",H,GA,5,DEM,CHALLENGER,ATLANTA,GA,30314,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8FL22046&tabIndex=1,H8FL22046,"THOMAS, MIKE",H,FL,20,REP,CHALLENGER,JUPITER,FL,33458,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8GA12037&tabIndex=1,H8GA12037,"THOMAS, REGINA D",H,GA,12,DEM,CHALLENGER,SAVANNAH,GA,31404,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4MS02068&tabIndex=1,H4MS02068,"THOMPSON, BENNIE G.",H,MS,2,DEM,INCUMBENT,Bolton,MS,39041,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8ID00142&tabIndex=1,S8ID00142,"THOMPSON, DONALD NEAL",S,ID,0,REP,OPEN,MCCALL,ID,83638,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P00003186&tabIndex=1,P00003186,"THOMPSON, FRED DALTON",P,US,0,REP,OPEN,NASHVILLE,TN,37203,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8PA05071&tabIndex=1,H8PA05071,"THOMPSON, GLENN",H,PA,5,REP,OPEN,HOWARD,PA,16841,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8LA04266&tabIndex=1,H8LA04266,"THOMPSON, JEFFERSON ROWE",H,LA,4,REP,OPEN,BOSSIER CITY,LA,71111,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MA05218&tabIndex=1,H8MA05218,"THOMPSON, KEVIN J.",H,MA,5,OTH,OPEN,BROCKTON,MA,2302,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA01109&tabIndex=1,H8CA01109,"THOMPSON, MIKE MR.",H,CA,1,DEM,INCUMBENT,Napa,CA,94581,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60003795&tabIndex=1,P60003795,"THOMPSON, TOMMY G",P,US,0,REP,OPEN,ALEXANDRIA,VA,22320,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4TX13014&tabIndex=1,H4TX13014,"THORNBERRY, MAC",H,TX,13,REP,INCUMBENT,CLARENDON,TX,79226,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4FL23050&tabIndex=1,H4FL23050,"THORPE, MARION DENNIS JR DR",H,FL,23,REP,CHALLENGER,MIAMI,FL,33154,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6AZ02155&tabIndex=1,H6AZ02155,"THRASHER, JOHN A MR.",H,AZ,2,DEM,CHALLENGER,Glendale,AZ,85306,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4KS04087&tabIndex=1,H4KS04087,"TIAHRT, TODD W.",H,KS,4,REP,INCUMBENT,Goddard,KS,67052,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0OH12062&tabIndex=1,H0OH12062,"TIBERI, PATRICK J",H,OH,12,REP,INCUMBENT,Galena,OH,43021,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8AZ08034&tabIndex=1,H8AZ08034,"TIDBALL, DEREK WILLIAM",H,AZ,8,IND,CHALLENGER,TUCSON,AZ,85719,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4MA06033&tabIndex=1,H4MA06033,"TIERNEY, JOHN F",H,MA,6,DEM,INCUMBENT,SALEM,MA,1970,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4MA05043&tabIndex=1,H4MA05043,"TIERNEY, THOMAS P",H,MA,5,REP,OPEN,FRAMINGHAM,MA,1701,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S2RI00063&tabIndex=1,S2RI00063,"TINGLE, ROBERT G",S,RI,0,REP,CHALLENGER,WESTERLY,RI,2891,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6TN09209&tabIndex=1,H6TN09209,"TINKER, NIKKI M",H,TN,9,DEM,OPEN,Memphis,TN,38103,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6MN06124&tabIndex=1,H6MN06124,"TINKLENBERG, ELWYN GLENN",H,MN,6,DFL,CHALLENGER,BLAINE,MN,55449,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2NM02134&tabIndex=1,H2NM02134,"TINSLEY, EDWARD R. III",H,NM,2,REP,OPEN,Capitan,NM,88316,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6CO03139&tabIndex=1,H6CO03139,"TIPTON, SCOTT RANDALL",H,CO,3,REP,CHALLENGER,CORTEZ,CO,81321,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8AZ01096&tabIndex=1,H8AZ01096,"TITLA, MARY KIM",H,AZ,1,DEM,OPEN,GLOBE,AZ,85502,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NV03036&tabIndex=1,H8NV03036,"TITUS, DINA",H,NV,3,DEM,CHALLENGER,LAS VEGAS,NV,89119,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8OH16033&tabIndex=1,H8OH16033,"TODD, MICHAEL",H,OH,16,DEM,OPEN,MEDINA,OH,44256,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8WA08106&tabIndex=1,H8WA08106,"TODD, RICHARD",H,WA,8,NNE,CHALLENGER,SNOQUALMIE,WA,98065,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8WA08056&tabIndex=1,H8WA08056,"TOM, RODNEY",H,WA,8,DEM,CHALLENGER,MEDINA,WA,98039,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8TN07050&tabIndex=1,H8TN07050,"TOMASIK, JAMES",H,TN,7,DEM,CHALLENGER,CORDOVA,TN,38018,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8AR03058&tabIndex=1,H8AR03058,"TOMLINSON, ABEL NOAH",H,AR,3,GRE,CHALLENGER,FAYETTEVILLE,AR,72703,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P40002263&tabIndex=1,P40002263,"TOMPKINS, L A (LINN) PRES",P,US,0,REP,CHALLENGER,POMPANO,FL,33432,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NY21203&tabIndex=1,H8NY21203,"TONKO, PAUL DAVID",H,NY,21,DEM,OPEN,AMSTERDAM,NY,12010,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80005234&tabIndex=1,P80005234,"TORRES-LONA, RUBY ANN ULLOA",P,US,0,IND,OPEN,KAILUA,HI,96734,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8TN09098&tabIndex=1,H8TN09098,"TOWN, JR, JOE",H,TN,9,DEM,CHALLENGER,MEMPHIS,TN,38116,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2NY11017&tabIndex=1,H2NY11017,"TOWNS, EDOLPHUS",H,NY,10,DEM,INCUMBENT,BROOKLYN,NY,11207,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6MI12231&tabIndex=1,H6MI12231,"TOWNSEND, LESTER I.",H,MI,12,OTH,CHALLENGER,FRAZER,MI,48026,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8AL00290&tabIndex=1,S8AL00290,"TOWNSEND, MARK (NO NCAA)",S,AL,0,DEM,CHALLENGER,HALEYVILLE,AL,35565,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80005812&tabIndex=1,P80005812,"TRACKWELL, BYRON LEE (VP)",P,US,0,OTH,OPEN,TOPEKA,KS,,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P40003477&tabIndex=1,P40003477,"TRACKWELL, RANDAL GENE",P,US,0,OTH,OPEN,TOPEKA,KS,,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8OH10085&tabIndex=1,H8OH10085,"TRAKAS, JAMES PETER HONORABLE",H,OH,10,REP,CHALLENGER,Independence,OH,44131,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60004256&tabIndex=1,P60004256,"TRASK, BRUCE CALVIN",P,US,0,REF,OPEN,MIAMI,FL,33186,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6WY01025&tabIndex=1,H6WY01025,"TRAUNER, GARY S",H,WY,0,DEM,OPEN,WILSON,WY,83014,2008
